os_id,ppp_id
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,324858
19539,327865
19539,327865
19539,327866
19539,327866
19539,329015
19539,329015
19539,329015
19539,329015
19539,329015
19539,329015
19539,329015
19539,329015
19539,329015
19539,329015
19539,332018
19539,345929
19539,345930
19539,345929
19539,345929
19539,345930
19539,345929
19539,345929
19539,345930
19539,345929
19539,345930
19539,345930
19539,345929
19539,345930
19539,345930
19539,345929
19539,345930
19539,345930
19539,345929
19539,345930
19539,345929
19539,345930
19539,345929
19539,345929
19539,345929
19539,345930
19539,345929
19539,345930
19539,345929
19539,345930
19539,345929
19539,345930
19539,345929
19539,345929
19539,345930
19539,345929
19539,345929
19539,345930
19539,345929
19539,345930
19539,345930
19539,345929
19539,345930
19539,345930
19539,345929
19539,345930
19539,345930
19539,345929
19539,345930
19539,345929
19539,345930
19539,345929
19539,345929
19539,345929
19539,345930
19539,345929
19539,345930
19539,345929
19539,345930
19539,348922
19539,348922
19539,348922
19539,348922
19543,320057
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,310974
19545,311612
19545,313766
19545,313766
19545,313766
19545,313766
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315644
19545,315645
19545,315644
19545,315645
19545,315644
19545,315645
19545,315644
19545,315645
19545,315644
19545,315645
19545,315644
19545,315645
19545,315644
19545,315645
19545,315644
19545,315645
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,315567
19545,316538
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,316712
19545,317106
19545,317106
19545,317106
19545,317106
19545,317106
19545,317349
19545,317349
19545,317349
19545,317349
19545,317349
19545,317349
19545,317349
19545,317540
19545,317540
19545,317540
19545,317540
19545,317540
19545,317568
19545,318952
19545,317568
19545,318952
19545,317568
19545,318952
19545,317568
19545,318952
19545,317568
19545,318952
19545,318952
19545,317568
19545,318952
19545,317568
19545,318952
19545,317917
19545,318910
19545,317917
19545,318910
19545,317917
19545,318910
19545,317917
19545,318910
19545,317917
19545,318910
19545,317917
19545,318910
19545,318628
19545,318628
19545,318628
19545,318628
19545,318628
19545,318628
19545,318628
19545,318628
19545,318628
19545,318628
19545,318628
19545,317917
19545,318910
19545,317917
19545,318910
19545,317917
19545,318910
19545,317917
19545,318910
19545,317917
19545,318910
19545,317917
19545,318910
19545,317568
19545,318952
19545,317568
19545,318952
19545,317568
19545,318952
19545,317568
19545,318952
19545,317568
19545,318952
19545,318952
19545,317568
19545,318952
19545,317568
19545,318952
19545,319320
19545,319321
19545,319320
19545,319321
19545,319320
19545,319321
19545,319320
19545,319321
19545,319320
19545,319321
19545,319320
19545,319321
19545,319428
19545,319428
19545,319428
19545,319428
19545,319428
19545,319428
19545,319428
19545,319428
19545,319428
19545,319428
19545,319428
19545,319811
19545,319811
19545,319811
19545,319811
19545,319811
19545,319811
19545,319811
19545,319811
19545,319829
19545,319829
19545,319829
19545,319829
19545,319829
19545,320985
19545,323463
19545,320985
19545,323463
19545,320985
19545,323463
19545,321106
19545,321106
19545,322817
19545,322817
19545,322817
19545,322817
19545,322817
19545,322817
19545,322817
19545,322817
19545,320985
19545,323463
19545,320985
19545,323463
19545,320985
19545,323463
19545,323636
19545,323636
19545,323636
19545,323636
19545,323636
19545,323636
19545,323636
19545,323637
19545,323637
19545,323637
19545,323637
19545,323637
19545,323637
19545,324759
19545,324759
19545,324759
19545,324759
19545,324759
19545,324759
19545,324759
19545,324759
19545,324759
19545,324812
19545,324812
19545,324812
19545,324812
19545,324812
19545,324812
19545,324812
19545,324812
19545,328203
19545,328203
19545,328682
19545,328682
19545,328682
19545,328682
19545,328682
19545,328682
19545,328789
19545,328789
19545,328789
19545,328789
19545,328789
19545,328789
19545,328789
19545,330188
19545,330188
19545,330188
19545,330188
19545,330188
19545,330188
19545,330440
19545,330440
19545,330440
19545,330440
19545,330440
19545,330440
19545,330574
19545,330574
19545,330574
19545,330574
19545,330574
19545,330753
19545,330753
19545,330753
19545,330753
19545,330753
19545,330753
19545,331675
19545,331675
19545,331675
19545,331675
19545,331675
19545,332572
19545,332572
19545,332572
19545,332572
19545,332572
19545,332572
19545,332572
19545,332572
19545,332572
19545,332572
19545,332572
19545,332572
19545,332886
19545,332886
19545,332886
19545,332900
19545,332977
19545,332977
19545,332977
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,332985
19545,335007
19545,335007
19545,335007
19545,335007
19545,335007
19545,335007
19545,335007
19545,335007
19545,335007
19545,335007
19545,335007
19545,335007
19545,336436
19545,336436
19545,336436
19545,336436
19545,336436
19545,336436
19545,336436
19545,336731
19545,336731
19545,336731
19545,336731
19545,337374
19545,337374
19545,337374
19545,337374
19545,337374
19545,337374
19545,337374
19545,338936
19545,338936
19545,340391
19545,340391
19545,340391
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
19545,340845
19545,340844
